iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred
OWID_HIC,,High-income countries,2022-09-16,,,,,,2624386869.0,985198143.0,920316144.0,1584049.0,1186978.0,209.86,78.78,73.59,949.0,87372.0,0.007
OWID_HIC,,High-income countries,2022-09-17,,,,,,2625213132.0,985246348.0,920369967.0,1020401.0,1192956.0,209.93,78.79,73.6,954.0,88059.0,0.007
OWID_HIC,,High-income countries,2022-09-18,,,,,,2625961217.0,985304313.0,920430110.0,509913.0,1193587.0,209.99,78.79,73.6,954.0,88527.0,0.007
OWID_HIC,,High-income countries,2022-09-19,,,,,,2626911799.0,985398155.0,920494666.0,1113406.0,1178611.0,210.07,78.8,73.61,943.0,88762.0,0.007
OWID_HIC,,High-income countries,2022-09-20,,,,,,2628142596.0,985485513.0,920569423.0,1393997.0,1190152.0,210.16,78.81,73.62,952.0,89219.0,0.007
OWID_HIC,,High-income countries,2022-09-21,,,,,,2629523971.0,985583700.0,920649998.0,1490784.0,1209673.0,210.28,78.81,73.62,967.0,89588.0,0.007
OWID_HIC,,High-income countries,2022-09-22,,,,,,2630974058.0,985679973.0,920729389.0,1611298.0,1246194.0,210.39,78.82,73.63,997.0,90174.0,0.007
OWID_HIC,,High-income countries,2022-09-23,,,,,,2632875868.0,985791948.0,920827988.0,1499380.0,1234135.0,210.54,78.83,73.64,987.0,90444.0,0.007
OWID_HIC,,High-income countries,2022-09-24,,,,,,2633673763.0,985840176.0,920886730.0,1022587.0,1234450.0,210.61,78.83,73.64,987.0,89910.0,0.007
OWID_HIC,,High-income countries,2022-09-25,,,,,,2634381135.0,985874496.0,920924308.0,574885.0,1243737.0,210.66,78.84,73.64,995.0,89487.0,0.007
OWID_HIC,,High-income countries,2022-09-26,,,,,,2635657546.0,985985712.0,921005784.0,1442462.0,1290746.0,210.77,78.85,73.65,1032.0,90473.0,0.007
OWID_HIC,,High-income countries,2022-09-27,,,,,,2637007917.0,986072962.0,921080057.0,1548984.0,1312903.0,210.87,78.85,73.66,1050.0,90352.0,0.007
OWID_HIC,,High-income countries,2022-09-28,,,,,,2638527647.0,986172498.0,921165341.0,1675267.0,1339269.0,211.0,78.86,73.66,1071.0,90218.0,0.007
OWID_HIC,,High-income countries,2022-09-29,,,,,,2640043339.0,986267810.0,921244947.0,1716079.0,1354235.0,211.12,78.87,73.67,1083.0,90084.0,0.007
OWID_HIC,,High-income countries,2022-09-30,,,,,,2642537816.0,986381521.0,921355656.0,1826240.0,1400933.0,211.32,78.88,73.68,1120.0,89826.0,0.007
OWID_HIC,,High-income countries,2022-10-01,,,,,,2643295536.0,986424849.0,921397172.0,1053427.0,1405335.0,211.38,78.88,73.68,1124.0,88766.0,0.007
OWID_HIC,,High-income countries,2022-10-02,,,,,,2643935604.0,986453330.0,921427499.0,637196.0,1414235.0,211.43,78.88,73.68,1131.0,88301.0,0.007
OWID_HIC,,High-income countries,2022-10-03,,,,,,2645117822.0,986555565.0,921500602.0,1437757.0,1413566.0,211.52,78.89,73.69,1130.0,87653.0,0.007
OWID_HIC,,High-income countries,2022-10-04,,,,,,2646415105.0,986636318.0,921568561.0,1569609.0,1416513.0,211.63,78.9,73.7,1133.0,86724.0,0.007
OWID_HIC,,High-income countries,2022-10-05,,,,,,2647849502.0,986730144.0,921644917.0,1678343.0,1416953.0,211.74,78.91,73.7,1133.0,86355.0,0.007
OWID_HIC,,High-income countries,2022-10-06,,,,,,2649404783.0,986824711.0,921717277.0,1828817.0,1433060.0,211.87,78.91,73.71,1146.0,86253.0,0.007
OWID_HIC,,High-income countries,2022-10-07,,,,,,2652550403.0,986932304.0,921808871.0,1928814.0,1447710.0,212.12,78.92,73.71,1158.0,85810.0,0.007
OWID_HIC,,High-income countries,2022-10-08,,,,,,2653560221.0,986987125.0,921854851.0,1293202.0,1481961.0,212.2,78.93,73.72,1185.0,87442.0,0.007
OWID_HIC,,High-income countries,2022-10-09,,,,,,2654171270.0,987013667.0,921876975.0,682652.0,1488457.0,212.25,78.93,73.72,1190.0,87419.0,0.007
OWID_HIC,,High-income countries,2022-10-10,,,,,,2655335064.0,987105400.0,921951283.0,1396753.0,1482596.0,212.34,78.94,73.73,1186.0,86648.0,0.007
OWID_HIC,,High-income countries,2022-10-11,,,,,,2656862132.0,987197008.0,922030961.0,1711031.0,1502801.0,212.46,78.94,73.73,1202.0,86508.0,0.007
OWID_HIC,,High-income countries,2022-10-12,,,,,,2658425118.0,987292191.0,922101413.0,1887034.0,1532617.0,212.59,78.95,73.74,1226.0,87293.0,0.007
OWID_HIC,,High-income countries,2022-10-13,,,,,,2660198737.0,987395821.0,922179795.0,1954176.0,1550521.0,212.73,78.96,73.74,1240.0,88158.0,0.007
OWID_HIC,,High-income countries,2022-10-14,,,,,,2663429985.0,987508130.0,922268459.0,2394924.0,1617112.0,212.99,78.97,73.75,1293.0,88393.0,0.007
OWID_HIC,,High-income countries,2022-10-15,,,,,,2664433454.0,987552322.0,922307461.0,1593913.0,1660072.0,213.07,78.97,73.75,1328.0,87080.0,0.007
OWID_HIC,,High-income countries,2022-10-16,,,,,,2665149257.0,987591164.0,922346057.0,1022103.0,1708566.0,213.12,78.97,73.76,1366.0,87195.0,0.007
OWID_HIC,,High-income countries,2022-10-17,,,,,,2666539441.0,987694087.0,922411496.0,1929808.0,1784713.0,213.24,78.98,73.76,1427.0,88694.0,0.007
OWID_HIC,,High-income countries,2022-10-18,,,,,,2668066525.0,987780996.0,922476889.0,2067752.0,1835674.0,213.36,78.99,73.77,1468.0,89850.0,0.007
OWID_HIC,,High-income countries,2022-10-19,,,,,,2671569899.0,987881248.0,922550519.0,2169807.0,1876068.0,213.64,79.0,73.77,1500.0,90017.0,0.007
OWID_HIC,,High-income countries,2022-10-20,,,,,,2673250268.0,988008745.0,922620864.0,2071434.0,1892823.0,213.77,79.01,73.78,1514.0,93846.0,0.008
OWID_HIC,,High-income countries,2022-10-21,,,,,,2676399140.0,988117518.0,922703769.0,2295791.0,1878660.0,214.02,79.02,73.79,1502.0,93756.0,0.007
OWID_HIC,,High-income countries,2022-10-22,,,,,,2677529106.0,988161018.0,922741508.0,1526397.0,1869014.0,214.11,79.02,73.79,1495.0,93557.0,0.007
OWID_HIC,,High-income countries,2022-10-23,,,,,,2678223331.0,988191161.0,922769902.0,874582.0,1847939.0,214.17,79.02,73.79,1478.0,93487.0,0.007
OWID_HIC,,High-income countries,2022-10-24,,,,,,2679656984.0,988304102.0,922844978.0,1763547.0,1824188.0,214.28,79.03,73.8,1459.0,93576.0,0.007
OWID_HIC,,High-income countries,2022-10-25,,,,,,2681216449.0,988416031.0,922911796.0,1891350.0,1798985.0,214.41,79.04,73.8,1439.0,93582.0,0.007
OWID_HIC,,High-income countries,2022-10-26,,,,,,2682922002.0,988516611.0,922984348.0,2046707.0,1778612.0,214.55,79.05,73.81,1422.0,93601.0,0.007
OWID_HIC,,High-income countries,2022-10-27,,,,,,2685976624.0,988666172.0,923057260.0,2136539.0,1788335.0,214.79,79.06,73.81,1430.0,96333.0,0.008
OWID_HIC,,High-income countries,2022-10-28,,,,,,2688877216.0,988773482.0,923139977.0,2204546.0,1775811.0,215.02,79.07,73.82,1420.0,95726.0,0.008
OWID_HIC,,High-income countries,2022-10-29,,,,,,2690020484.0,988815879.0,923175613.0,1495946.0,1771966.0,215.11,79.07,73.82,1417.0,95480.0,0.008
OWID_HIC,,High-income countries,2022-10-30,,,,,,2690653241.0,988840064.0,923195243.0,859363.0,1770115.0,215.16,79.07,73.83,1416.0,94944.0,0.008
OWID_HIC,,High-income countries,2022-10-31,,,,,,2691896156.0,988931451.0,923251390.0,1472460.0,1728804.0,215.26,79.08,73.83,1382.0,92749.0,0.007
OWID_HIC,,High-income countries,2022-11-01,,,,,,2693107671.0,989010620.0,923307593.0,1509068.0,1674948.0,215.36,79.09,73.83,1339.0,90867.0,0.007
OWID_HIC,,High-income countries,2022-11-02,,,,,,2695694237.0,989098061.0,923369016.0,1872811.0,1650105.0,215.57,79.1,73.84,1320.0,88665.0,0.007
OWID_HIC,,High-income countries,2022-11-03,,,,,,2697345745.0,989248572.0,923430724.0,1784482.0,1599810.0,215.7,79.11,73.84,1279.0,89042.0,0.007
OWID_HIC,,High-income countries,2022-11-04,,,,,,2699891658.0,989347984.0,923502975.0,2118079.0,1587461.0,215.9,79.12,73.85,1269.0,88250.0,0.007
OWID_HIC,,High-income countries,2022-11-05,,,,,,2701112825.0,989394025.0,923539799.0,1530509.0,1592394.0,216.0,79.12,73.85,1273.0,88599.0,0.007
OWID_HIC,,High-income countries,2022-11-06,,,,,,2701806609.0,989420245.0,923562864.0,893543.0,1597279.0,216.06,79.12,73.85,1277.0,88657.0,0.007
OWID_HIC,,High-income countries,2022-11-07,,,,,,2703143641.0,989485506.0,923614286.0,1627053.0,1619364.0,216.16,79.13,73.86,1295.0,85820.0,0.007
OWID_HIC,,High-income countries,2022-11-08,,,,,,2704615462.0,989553538.0,923667059.0,1756859.0,1654760.0,216.28,79.13,73.86,1323.0,84941.0,0.007
OWID_HIC,,High-income countries,2022-11-09,,,,,,2707193116.0,989628461.0,923723051.0,1789588.0,1642872.0,216.49,79.14,73.87,1314.0,82477.0,0.007
OWID_HIC,,High-income countries,2022-11-10,,,,,,2708942229.0,989694449.0,923778772.0,1923096.0,1662676.0,216.63,79.14,73.87,1330.0,70854.0,0.006
OWID_HIC,,High-income countries,2022-11-11,,,,,,2711269776.0,989769642.0,923841464.0,1991034.0,1644527.0,216.81,79.15,73.88,1315.0,67255.0,0.005
OWID_HIC,,High-income countries,2022-11-12,,,,,,2712583763.0,989810364.0,923873289.0,1585442.0,1652372.0,216.92,79.15,73.88,1321.0,66964.0,0.005
OWID_HIC,,High-income countries,2022-11-13,,,,,,2713400770.0,989834611.0,923893998.0,967473.0,1662935.0,216.98,79.15,73.88,1330.0,67174.0,0.005
OWID_HIC,,High-income countries,2022-11-14,,,,,,2714701588.0,989913788.0,923942556.0,1556239.0,1650061.0,217.09,79.16,73.88,1320.0,66828.0,0.005
OWID_HIC,,High-income countries,2022-11-15,,,,,,2716327636.0,990105465.0,923993874.0,1875126.0,1667554.0,217.22,79.18,73.89,1333.0,84113.0,0.007
OWID_HIC,,High-income countries,2022-11-16,,,,,,2718878844.0,990186726.0,924049269.0,1830209.0,1674259.0,217.42,79.18,73.89,1339.0,85693.0,0.007
OWID_HIC,,High-income countries,2022-11-17,,,,,,2720611652.0,990308901.0,924101587.0,1792558.0,1656451.0,217.56,79.19,73.9,1325.0,93290.0,0.007
OWID_HIC,,High-income countries,2022-11-18,,,,,,2722918292.0,990398120.0,924159697.0,2087569.0,1670652.0,217.74,79.2,73.9,1336.0,95425.0,0.008
OWID_HIC,,High-income countries,2022-11-19,,,,,,2724258749.0,990440589.0,924188983.0,1582881.0,1670291.0,217.85,79.2,73.9,1336.0,95380.0,0.008
OWID_HIC,,High-income countries,2022-11-20,,,,,,2725186444.0,990468552.0,924214432.0,955736.0,1668619.0,217.93,79.2,73.91,1334.0,95075.0,0.008
OWID_HIC,,High-income countries,2022-11-21,,,,,,2726529824.0,990549893.0,924258822.0,1532842.0,1665274.0,218.03,79.21,73.91,1332.0,97380.0,0.008
OWID_HIC,,High-income countries,2022-11-22,,,,,,2728106686.0,990616422.0,924304809.0,1738838.0,1645802.0,218.16,79.22,73.91,1316.0,79652.0,0.006
OWID_HIC,,High-income countries,2022-11-23,,,,,,2729916903.0,990707210.0,924379818.0,1242342.0,1561824.0,218.3,79.22,73.92,1249.0,76825.0,0.006
OWID_HIC,,High-income countries,2022-11-24,,,,,,2731166923.0,990775061.0,924392243.0,1333492.0,1496241.0,218.4,79.23,73.92,1197.0,68971.0,0.006
OWID_HIC,,High-income countries,2022-11-25,,,,,,2733144028.0,990830210.0,924426869.0,1737713.0,1446263.0,218.56,79.23,73.92,1157.0,64021.0,0.005
OWID_HIC,,High-income countries,2022-11-26,,,,,,2734491041.0,990867023.0,924453465.0,1510717.0,1435956.0,218.67,79.24,73.93,1148.0,62895.0,0.005
OWID_HIC,,High-income countries,2022-11-27,,,,,,2735321783.0,990888451.0,924471976.0,910066.0,1429432.0,218.74,79.24,73.93,1143.0,62283.0,0.005
OWID_HIC,,High-income countries,2022-11-28,,,,,,2736577831.0,990952718.0,924509235.0,1400695.0,1410552.0,218.84,79.24,73.93,1128.0,59591.0,0.005
OWID_HIC,,High-income countries,2022-11-29,,,,,,2737991683.0,991009762.0,924548712.0,1565701.0,1385817.0,218.95,79.25,73.93,1108.0,58254.0,0.005
OWID_HIC,,High-income countries,2022-11-30,,,,,,2739549608.0,991079729.0,924598915.0,1664926.0,1446190.0,219.07,79.25,73.94,1156.0,59676.0,0.005
OWID_HIC,,High-income countries,2022-12-01,,,,,,2741562086.0,991181980.0,924647799.0,1670492.0,1494333.0,219.23,79.26,73.94,1195.0,64122.0,0.005
OWID_HIC,,High-income countries,2022-12-02,,,,,,2743721323.0,991254324.0,924699390.0,1920840.0,1520488.0,219.41,79.27,73.95,1216.0,66767.0,0.005
OWID_HIC,,High-income countries,2022-12-03,,,,,,2745084462.0,991295473.0,924731769.0,1507828.0,1520077.0,219.52,79.27,73.95,1216.0,67263.0,0.005
OWID_HIC,,High-income countries,2022-12-04,,,,,,2746293008.0,991334741.0,924748173.0,836999.0,1509640.0,219.61,79.27,73.95,1207.0,67254.0,0.005
OWID_HIC,,High-income countries,2022-12-05,,,,,,2747596919.0,991400484.0,924785427.0,1428357.0,1512324.0,219.72,79.28,73.95,1209.0,67488.0,0.005
OWID_HIC,,High-income countries,2022-12-06,,,,,,2749241688.0,991457103.0,924861522.0,1565430.0,1512499.0,219.85,79.28,73.96,1210.0,67379.0,0.005
OWID_HIC,,High-income countries,2022-12-07,,,,,,2750769920.0,991517443.0,924903677.0,1654124.0,1511167.0,219.97,79.29,73.96,1208.0,66014.0,0.005
OWID_HIC,,High-income countries,2022-12-08,,,,,,2752291991.0,991610655.0,924950610.0,1615633.0,1503538.0,220.09,79.3,73.97,1202.0,64893.0,0.005
OWID_HIC,,High-income countries,2022-12-09,,,,,,2754396951.0,991676069.0,924997537.0,1979866.0,1512181.0,220.26,79.3,73.97,1209.0,63985.0,0.005
OWID_HIC,,High-income countries,2022-12-10,,,,,,2755776369.0,991707685.0,925026780.0,1563108.0,1520290.0,220.37,79.3,73.97,1216.0,63688.0,0.005
OWID_HIC,,High-income countries,2022-12-11,,,,,,2756622912.0,991728921.0,925049968.0,883952.0,1527208.0,220.44,79.31,73.97,1221.0,64404.0,0.005
OWID_HIC,,High-income countries,2022-12-12,,,,,,2757951764.0,991791771.0,925087947.0,1451416.0,1530501.0,220.55,79.31,73.98,1224.0,62488.0,0.005
OWID_HIC,,High-income countries,2022-12-13,,,,,,2759400965.0,991840433.0,925128071.0,1640767.0,1539875.0,220.66,79.31,73.98,1231.0,61706.0,0.005
OWID_HIC,,High-income countries,2022-12-14,,,,,,2761333500.0,991891405.0,925168732.0,1563503.0,1527209.0,220.82,79.32,73.98,1221.0,60115.0,0.005
OWID_HIC,,High-income countries,2022-12-15,,,,,,2762722175.0,991936382.0,925204304.0,1511498.0,1512619.0,220.93,79.32,73.99,1210.0,53784.0,0.004
OWID_HIC,,High-income countries,2022-12-16,,,,,,2764859648.0,991995371.0,925253950.0,1907573.0,1502668.0,221.1,79.33,73.99,1202.0,52202.0,0.004
OWID_HIC,,High-income countries,2022-12-17,,,,,,2766187886.0,992030438.0,925284776.0,1476820.0,1490484.0,221.2,79.33,73.99,1192.0,51925.0,0.004
OWID_HIC,,High-income countries,2022-12-18,,,,,,2766979237.0,992056438.0,925305441.0,812458.0,1480283.0,221.27,79.33,73.99,1184.0,52007.0,0.004
OWID_HIC,,High-income countries,2022-12-19,,,,,,2768354915.0,992155323.0,925352742.0,1384510.0,1470991.0,221.38,79.34,74.0,1176.0,58470.0,0.005
OWID_HIC,,High-income countries,2022-12-20,,,,,,2769672581.0,992209527.0,925392859.0,1415205.0,1438693.0,221.48,79.34,74.0,1150.0,59030.0,0.005
OWID_HIC,,High-income countries,2022-12-21,,,,,,2771253465.0,992268553.0,925467043.0,1364443.0,1410274.0,221.61,79.35,74.01,1128.0,60081.0,0.005
OWID_HIC,,High-income countries,2022-12-22,,,,,,2772591456.0,992373046.0,925513113.0,1274724.0,1376447.0,221.72,79.36,74.01,1101.0,66296.0,0.005
OWID_HIC,,High-income countries,2022-12-23,,,,,,2773837302.0,992412118.0,925542078.0,1245675.0,1281916.0,221.82,79.36,74.01,1025.0,64229.0,0.005
OWID_HIC,,High-income countries,2022-12-24,,,,,,2774669003.0,992427277.0,925560278.0,926364.0,1203297.0,221.88,79.36,74.01,962.0,61390.0,0.005
OWID_HIC,,High-income countries,2022-12-25,,,,,,2775173339.0,992433067.0,925572096.0,452256.0,1151859.0,221.92,79.36,74.02,921.0,58462.0,0.005
OWID_HIC,,High-income countries,2022-12-26,,,,,,2775906346.0,992458902.0,925591046.0,790213.0,1066975.0,221.98,79.36,74.02,853.0,48415.0,0.004
OWID_HIC,,High-income countries,2022-12-27,,,,,,2776849367.0,992505108.0,925628813.0,1001370.0,1007861.0,222.06,79.37,74.02,806.0,47383.0,0.004
OWID_HIC,,High-income countries,2022-12-28,,,,,,2777808202.0,992553627.0,925667016.0,867166.0,936825.0,222.13,79.37,74.02,749.0,46244.0,0.004
OWID_HIC,,High-income countries,2022-12-29,,,,,,2778401379.0,992600492.0,925700146.0,650463.0,847642.0,222.18,79.38,74.03,678.0,40200.0,0.003
OWID_HIC,,High-income countries,2022-12-30,,,,,,2778891160.0,992653989.0,925733876.0,509838.0,742524.0,222.22,79.38,74.03,594.0,40554.0,0.003
OWID_HIC,,High-income countries,2022-12-31,,,,,,2779003456.0,992665573.0,925740824.0,225067.0,642340.0,222.23,79.38,74.03,514.0,39860.0,0.003
OWID_HIC,,High-income countries,2023-01-01,,,,,,2779032205.0,992668908.0,925742669.0,141904.0,598007.0,222.23,79.38,74.03,478.0,39655.0,0.003
OWID_HIC,,High-income countries,2023-01-02,,,,,,2779223620.0,992693554.0,925756570.0,304531.0,528622.0,222.25,79.38,74.03,423.0,39405.0,0.003
OWID_HIC,,High-income countries,2023-01-03,,,,,,2779708452.0,992734776.0,925787108.0,473429.0,453203.0,222.29,79.39,74.03,362.0,38173.0,0.003
OWID_HIC,,High-income countries,2023-01-04,,,,,,2780167954.0,992771719.0,925814458.0,568265.0,410497.0,222.32,79.39,74.03,328.0,36478.0,0.003
OWID_HIC,,High-income countries,2023-01-05,,,,,,2780786983.0,992832340.0,925845755.0,709347.0,418913.0,222.37,79.39,74.04,335.0,38246.0,0.003
OWID_HIC,,High-income countries,2023-01-06,,,,,,2781641225.0,992885685.0,925885458.0,878784.0,471617.0,222.44,79.4,74.04,377.0,39489.0,0.003
OWID_HIC,,High-income countries,2023-01-07,,,,,,2782252946.0,992917942.0,925912612.0,733594.0,544258.0,222.49,79.4,74.04,435.0,42419.0,0.003
OWID_HIC,,High-income countries,2023-01-08,,,,,,2782507835.0,992933366.0,925923777.0,343757.0,573098.0,222.51,79.4,74.04,458.0,44019.0,0.004
OWID_HIC,,High-income countries,2023-01-09,,,,,,2782854584.0,992974273.0,925948305.0,472590.0,597105.0,222.54,79.41,74.05,477.0,46318.0,0.004
OWID_HIC,,High-income countries,2023-01-10,,,,,,2783515919.0,993012862.0,925977491.0,787396.0,641960.0,222.59,79.41,74.05,513.0,46382.0,0.004
OWID_HIC,,High-income countries,2023-01-11,,,,,,2784491937.0,993057110.0,926009669.0,859023.0,683497.0,222.67,79.41,74.05,547.0,47249.0,0.004
OWID_HIC,,High-income countries,2023-01-12,,,,,,2785195814.0,993108762.0,926038495.0,825356.0,700070.0,222.72,79.42,74.05,560.0,46077.0,0.004
OWID_HIC,,High-income countries,2023-01-13,,,,,,2786145605.0,993156268.0,926073212.0,1004814.0,718077.0,222.8,79.42,74.06,574.0,45409.0,0.004
OWID_HIC,,High-income countries,2023-01-14,,,,,,2786781751.0,993179186.0,926094265.0,776984.0,724274.0,222.85,79.42,74.06,579.0,44096.0,0.004
OWID_HIC,,High-income countries,2023-01-15,,,,,,2787033018.0,993189990.0,926101995.0,346242.0,724629.0,222.87,79.42,74.06,579.0,43482.0,0.003
OWID_HIC,,High-income countries,2023-01-16,,,,,,2787520293.0,993219740.0,926120763.0,625336.0,746449.0,222.91,79.42,74.06,597.0,41899.0,0.003
OWID_HIC,,High-income countries,2023-01-17,,,,,,2788084736.0,993249910.0,926143901.0,703010.0,734394.0,222.95,79.43,74.06,587.0,40709.0,0.003
OWID_HIC,,High-income countries,2023-01-18,,,,,,2788961022.0,993281675.0,926168929.0,676932.0,708381.0,223.03,79.43,74.06,566.0,38874.0,0.003
OWID_HIC,,High-income countries,2023-01-19,,,,,,2789498408.0,993322859.0,926193218.0,638801.0,681729.0,223.07,79.43,74.06,545.0,37295.0,0.003
OWID_HIC,,High-income countries,2023-01-20,,,,,,2790252731.0,993367186.0,926217862.0,803672.0,652996.0,223.13,79.44,74.07,522.0,36658.0,0.003
OWID_HIC,,High-income countries,2023-01-21,,,,,,2790734841.0,993383421.0,926228987.0,605267.0,628464.0,223.17,79.44,74.07,503.0,35684.0,0.003
OWID_HIC,,High-income countries,2023-01-22,,,,,,2790910698.0,993392040.0,926233912.0,268127.0,617307.0,223.18,79.44,74.07,494.0,35310.0,0.003
OWID_HIC,,High-income countries,2023-01-23,,,,,,2791295136.0,993420167.0,926249182.0,505140.0,600133.0,223.21,79.44,74.07,480.0,35062.0,0.003
OWID_HIC,,High-income countries,2023-01-24,,,,,,2791718157.0,993447574.0,926266511.0,541828.0,577108.0,223.25,79.44,74.07,461.0,34640.0,0.003
OWID_HIC,,High-income countries,2023-01-25,,,,,,2792326359.0,993474610.0,926285424.0,495811.0,551237.0,223.29,79.45,74.07,441.0,34124.0,0.003
OWID_HIC,,High-income countries,2023-01-26,,,,,,2792738950.0,993499297.0,926304596.0,510397.0,532893.0,223.33,79.45,74.07,426.0,28514.0,0.002
OWID_HIC,,High-income countries,2023-01-27,,,,,,2793367038.0,993528077.0,926330474.0,670160.0,513818.0,223.38,79.45,74.08,411.0,27990.0,0.002
OWID_HIC,,High-income countries,2023-01-28,,,,,,2793768012.0,993543874.0,926347769.0,511401.0,500409.0,223.41,79.45,74.08,400.0,28023.0,0.002
OWID_HIC,,High-income countries,2023-01-29,,,,,,2793907817.0,993552209.0,926354704.0,229325.0,494867.0,223.42,79.45,74.08,396.0,28034.0,0.002
OWID_HIC,,High-income countries,2023-01-30,,,,,,2794207174.0,993573008.0,926368765.0,407675.0,480933.0,223.44,79.45,74.08,385.0,27832.0,0.002
OWID_HIC,,High-income countries,2023-01-31,,,,,,2796326667.0,993619178.0,926451308.0,430263.0,464994.0,223.61,79.46,74.09,372.0,27219.0,0.002
OWID_HIC,,High-income countries,2023-02-01,,,,,,2796788817.0,993641384.0,926471661.0,346567.0,443679.0,223.65,79.46,74.09,355.0,26729.0,0.002
OWID_HIC,,High-income countries,2023-02-02,,,,,,2797087366.0,993661928.0,926490821.0,332443.0,418260.0,223.67,79.46,74.09,334.0,26121.0,0.002
OWID_HIC,,High-income countries,2023-02-03,,,,,,2797508284.0,993689097.0,926518144.0,447071.0,386385.0,223.71,79.46,74.09,309.0,25673.0,0.002
OWID_HIC,,High-income countries,2023-02-04,,,,,,2797759794.0,993703162.0,926530528.0,347823.0,363024.0,223.73,79.46,74.09,290.0,25373.0,0.002
OWID_HIC,,High-income countries,2023-02-05,,,,,,2797857821.0,993710953.0,926536533.0,159530.0,353054.0,223.74,79.46,74.09,282.0,25226.0,0.002
OWID_HIC,,High-income countries,2023-02-06,,,,,,2798093655.0,993731611.0,926551936.0,315957.0,339949.0,223.76,79.47,74.09,272.0,25084.0,0.002
OWID_HIC,,High-income countries,2023-02-07,,,,,,2798349529.0,993752320.0,926569548.0,338312.0,326817.0,223.78,79.47,74.1,261.0,24893.0,0.002
OWID_HIC,,High-income countries,2023-02-08,,,,,,2798720032.0,993773277.0,926587596.0,329404.0,324363.0,223.81,79.47,74.1,259.0,24688.0,0.002
OWID_HIC,,High-income countries,2023-02-09,,,,,,2798959738.0,993792633.0,926604185.0,331443.0,324220.0,223.82,79.47,74.1,259.0,24383.0,0.002
OWID_HIC,,High-income countries,2023-02-10,,,,,,2799367146.0,993814389.0,926623127.0,453466.0,325133.0,223.86,79.47,74.1,260.0,23858.0,0.002
OWID_HIC,,High-income countries,2023-02-11,,,,,,2799480791.0,993824154.0,926630354.0,219554.0,306808.0,223.87,79.47,74.1,245.0,23254.0,0.002
OWID_HIC,,High-income countries,2023-02-12,,,,,,2799593750.0,993830750.0,926638747.0,158278.0,306628.0,223.88,79.47,74.1,245.0,23005.0,0.002
OWID_HIC,,High-income countries,2023-02-13,,,,,,2799786228.0,993847879.0,926651721.0,280258.0,301533.0,223.89,79.48,74.1,241.0,22499.0,0.002
OWID_HIC,,High-income countries,2023-02-14,,,,,,2799984595.0,993864607.0,926665919.0,286222.0,294087.0,223.91,79.48,74.1,235.0,21948.0,0.002
OWID_HIC,,High-income countries,2023-02-15,,,,,,2800277796.0,993883494.0,926682023.0,293967.0,289025.0,223.93,79.48,74.1,231.0,21674.0,0.002
OWID_HIC,,High-income countries,2023-02-16,,,,,,2800481291.0,993900965.0,926696232.0,288606.0,282908.0,223.95,79.48,74.11,226.0,21395.0,0.002
OWID_HIC,,High-income countries,2023-02-17,,,,,,2800779610.0,993920839.0,926714387.0,354736.0,268803.0,223.97,79.48,74.11,215.0,21196.0,0.002
OWID_HIC,,High-income countries,2023-02-18,,,,,,2800972501.0,993931556.0,926724911.0,303330.0,280769.0,223.99,79.48,74.11,225.0,21311.0,0.002
OWID_HIC,,High-income countries,2023-02-19,,,,,,2801078981.0,993937415.0,926730120.0,156253.0,280481.0,223.99,79.48,74.11,224.0,21248.0,0.002
OWID_HIC,,High-income countries,2023-02-20,,,,,,2801245012.0,993952474.0,926743564.0,242989.0,275157.0,224.01,79.48,74.11,220.0,20746.0,0.002
OWID_HIC,,High-income countries,2023-02-21,,,,,,2801424703.0,993969651.0,926757628.0,263600.0,271880.0,224.02,79.48,74.11,217.0,20805.0,0.002
OWID_HIC,,High-income countries,2023-02-22,,,,,,2801687379.0,993986897.0,926772249.0,276975.0,269459.0,224.04,79.49,74.11,215.0,20553.0,0.002
OWID_HIC,,High-income countries,2023-02-23,,,,,,2801830069.0,994002517.0,926784182.0,222872.0,260064.0,224.05,79.49,74.11,208.0,20287.0,0.002
OWID_HIC,,High-income countries,2023-02-24,,,,,,2802060178.0,994020804.0,926799831.0,310212.0,253713.0,224.07,79.49,74.11,203.0,20124.0,0.002
OWID_HIC,,High-income countries,2023-02-25,,,,,,2802215578.0,994030463.0,926809093.0,256868.0,247086.0,224.08,79.49,74.11,198.0,19979.0,0.002
OWID_HIC,,High-income countries,2023-02-26,,,,,,2802264377.0,994035196.0,926812574.0,143166.0,245224.0,224.09,79.49,74.11,196.0,19934.0,0.002
OWID_HIC,,High-income countries,2023-02-27,,,,,,2802397803.0,994051036.0,926824133.0,238095.0,244534.0,224.1,79.49,74.12,196.0,20331.0,0.002
OWID_HIC,,High-income countries,2023-02-28,,,,,,2802640559.0,994068774.0,926842192.0,246487.0,242092.0,224.12,79.49,74.12,194.0,20159.0,0.002
OWID_HIC,,High-income countries,2023-03-01,,,,,,2802799470.0,994084758.0,926855082.0,239624.0,236763.0,224.13,79.49,74.12,189.0,20147.0,0.002
